NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	GOBP_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION		28	-0.50225073	-1.5031948	0.023977432	0.11156692	1.0	4571	tags=46%, list=20%, signal=58%	
BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP	BANG_VERTEPORFIN_ENDOMETRIAL_CANCER_CELLS_UP		20	-0.54804033	-1.5030267	0.036418818	0.11157493	1.0	4377	tags=40%, list=20%, signal=50%	
GOCC_T_TUBULE	GOCC_T_TUBULE		68	-0.4285641	-1.5024185	0.020833334	0.11202698	1.0	4146	tags=35%, list=19%, signal=43%	
GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION	GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION		36	-0.47644076	-1.5021424	0.026573427	0.112173155	1.0	4481	tags=39%, list=20%, signal=49%	
GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT	GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT		18	-0.56607157	-1.5020908	0.028528528	0.11207609	1.0	4555	tags=50%, list=20%, signal=63%	
GOBP_PLASMA_MEMBRANE_FUSION	GOBP_PLASMA_MEMBRANE_FUSION		16	-0.5672183	-1.5020696	0.031343285	0.11194781	1.0	3162	tags=31%, list=14%, signal=36%	
CHR5B3	CHR5B3		78	-0.4087864	-1.5019938	0.012870013	0.11187176	1.0	4375	tags=29%, list=20%, signal=37%	
GOBP_AORTIC_VALVE_DEVELOPMENT	GOBP_AORTIC_VALVE_DEVELOPMENT		31	-0.4942066	-1.5002142	0.022727273	0.1135257	1.0	3995	tags=45%, list=18%, signal=55%	
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT		35	-0.47781843	-1.4998688	0.028846154	0.11370421	1.0	2251	tags=26%, list=10%, signal=29%	
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN		353	-0.35723755	-1.4995661	0.0	0.11386174	1.0	5624	tags=38%, list=25%, signal=50%	
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT		166	-0.3758521	-1.4993396	0.0	0.113949805	1.0	8413	tags=51%, list=38%, signal=81%	
GOBP_PREPULSE_INHIBITION	GOBP_PREPULSE_INHIBITION		17	-0.5652565	-1.4986408	0.050613496	0.11448562	1.0	2698	tags=35%, list=12%, signal=40%	
GOBP_DENTATE_GYRUS_DEVELOPMENT	GOBP_DENTATE_GYRUS_DEVELOPMENT		27	-0.4968667	-1.4981543	0.034431137	0.114817396	1.0	4827	tags=48%, list=22%, signal=61%	
GAVIN_FOXP3_TARGETS_CLUSTER_P6	GAVIN_FOXP3_TARGETS_CLUSTER_P6		93	-0.40685794	-1.4978924	0.015018773	0.11494701	1.0	4098	tags=41%, list=18%, signal=50%	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION	GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION		35	-0.47241044	-1.4978864	0.02793296	0.11480455	1.0	4023	tags=43%, list=18%, signal=52%	
GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION	GOBP_SPONTANEOUS_SYNAPTIC_TRANSMISSION		17	-0.5615194	-1.496394	0.05666156	0.11616206	1.0	7750	tags=71%, list=35%, signal=108%	
GOBP_CHEMOSENSORY_BEHAVIOR	GOBP_CHEMOSENSORY_BEHAVIOR		20	-0.5412144	-1.4963737	0.041853514	0.11603117	1.0	5320	tags=60%, list=24%, signal=79%	
GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		82	-0.40817785	-1.4961106	0.008641975	0.116137415	1.0	4392	tags=34%, list=20%, signal=42%	
GOBP_REGULATION_OF_VASOCONSTRICTION	GOBP_REGULATION_OF_VASOCONSTRICTION		74	-0.42338094	-1.4958695	0.009032258	0.116224274	1.0	3899	tags=36%, list=17%, signal=44%	
WP_NEURAL_CREST_DIFFERENTIATION	WP_NEURAL_CREST_DIFFERENTIATION		85	-0.4078839	-1.4958569	0.01997503	0.116085656	1.0	2310	tags=22%, list=10%, signal=25%	
GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		175	-0.3778896	-1.4952941	0.0011299435	0.11651039	1.0	4782	tags=38%, list=21%, signal=48%	
GOMF_LAMININ_BINDING	GOMF_LAMININ_BINDING		28	-0.4963577	-1.4952784	0.03343465	0.11637629	1.0	4782	tags=50%, list=21%, signal=64%	
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS		36	-0.4757071	-1.4947467	0.021613833	0.11677527	1.0	3861	tags=39%, list=17%, signal=47%	
GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE		31	-0.48389477	-1.49459	0.038632985	0.11676908	1.0	4373	tags=39%, list=20%, signal=48%	
GOCC_LATERAL_PLASMA_MEMBRANE	GOCC_LATERAL_PLASMA_MEMBRANE		64	-0.4256411	-1.4942635	0.017150396	0.11694692	1.0	4493	tags=38%, list=20%, signal=47%	
GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE	GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE		24	-0.51995295	-1.4940346	0.037650604	0.11703195	1.0	2653	tags=25%, list=12%, signal=28%	
GOCC_CELL_CORTEX_REGION	GOCC_CELL_CORTEX_REGION		44	-0.4555916	-1.4932839	0.023709903	0.11767217	1.0	4226	tags=36%, list=19%, signal=45%	
GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS		15	-0.5757866	-1.4930809	0.0432	0.11773546	1.0	4079	tags=40%, list=18%, signal=49%	
GOBP_SEGMENTATION	GOBP_SEGMENTATION		100	-0.40433505	-1.4923341	0.008599509	0.11832347	1.0	3263	tags=29%, list=15%, signal=34%	
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS		244	-0.36493608	-1.4916078	0.0021598272	0.11887197	1.0	3847	tags=27%, list=17%, signal=32%	
CHR4C6	CHR4C6		52	-0.4464979	-1.4914639	0.022377623	0.11888023	1.0	4916	tags=37%, list=22%, signal=47%	
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT	GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT		38	-0.4656033	-1.4913588	0.039455783	0.11885068	1.0	2465	tags=32%, list=11%, signal=35%	
GOCC_ASTROCYTE_PROJECTION	GOCC_ASTROCYTE_PROJECTION		22	-0.5340209	-1.4913367	0.039705884	0.11871821	1.0	3950	tags=45%, list=18%, signal=55%	
IVANOVA_HEMATOPOIESIS_STEM_CELL	IVANOVA_HEMATOPOIESIS_STEM_CELL		178	-0.37545738	-1.490981	0.0011350738	0.11895632	1.0	4301	tags=33%, list=19%, signal=40%	
GOBP_LIMBIC_SYSTEM_DEVELOPMENT	GOBP_LIMBIC_SYSTEM_DEVELOPMENT		103	-0.39783472	-1.4900907	0.010989011	0.11967435	1.0	5194	tags=36%, list=23%, signal=47%	
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT	GOBP_REGULATION_OF_CALCIUM_ION_IMPORT		27	-0.50210357	-1.4892862	0.04047976	0.12029842	1.0	5427	tags=48%, list=24%, signal=63%	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE		24	-0.5081678	-1.4885924	0.036075037	0.12087444	1.0	4754	tags=33%, list=21%, signal=42%	
GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY		25	-0.51678383	-1.4885259	0.03665689	0.12079376	1.0	3867	tags=40%, list=17%, signal=48%	
GOBP_TERPENOID_METABOLIC_PROCESS	GOBP_TERPENOID_METABOLIC_PROCESS		52	-0.43819284	-1.4883661	0.027510317	0.120793484	1.0	2962	tags=29%, list=13%, signal=33%	
PILON_KLF1_TARGETS_UP	PILON_KLF1_TARGETS_UP		477	-0.35201988	-1.4879986	0.0	0.121016234	1.0	4524	tags=30%, list=20%, signal=37%	
BIOCARTA_MCALPAIN_PATHWAY	BIOCARTA_MCALPAIN_PATHWAY		19	-0.5549454	-1.48788	0.05479452	0.120995335	1.0	4276	tags=47%, list=19%, signal=59%	
HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION		190	-0.3703849	-1.4878453	0.0011235955	0.12087411	1.0	3096	tags=26%, list=14%, signal=30%	
GOMF_ACTIN_MONOMER_BINDING	GOMF_ACTIN_MONOMER_BINDING		24	-0.52244896	-1.4877557	0.0407855	0.120798245	1.0	4159	tags=54%, list=19%, signal=66%	
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS		37	-0.47470713	-1.4875789	0.029288704	0.12082611	1.0	2695	tags=32%, list=12%, signal=37%	
GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING	GOMF_CALCIUM_DEPENDENT_PROTEIN_BINDING		79	-0.4125343	-1.4871064	0.00976801	0.121159926	1.0	4362	tags=29%, list=19%, signal=36%	
REICHERT_MITOSIS_LIN9_TARGETS	REICHERT_MITOSIS_LIN9_TARGETS		26	-0.50368416	-1.4866532	0.03357664	0.12147154	1.0	4974	tags=46%, list=22%, signal=59%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION		178	-0.37637234	-1.4852486	0.0011363636	0.12270295	1.0	5210	tags=34%, list=23%, signal=44%	
GOCC_INTERMEDIATE_FILAMENT	GOCC_INTERMEDIATE_FILAMENT		80	-0.40945968	-1.4850206	0.025974026	0.122757204	1.0	5904	tags=38%, list=26%, signal=51%	
SANSOM_WNT_PATHWAY_REQUIRE_MYC	SANSOM_WNT_PATHWAY_REQUIRE_MYC		59	-0.43364358	-1.4841123	0.016817594	0.123523794	1.0	4428	tags=41%, list=20%, signal=51%	
REACTOME_SIGNALING_BY_ACTIVIN	REACTOME_SIGNALING_BY_ACTIVIN		15	-0.57128006	-1.4839438	0.05666156	0.123550914	1.0	3779	tags=53%, list=17%, signal=64%	
GOBP_TUBE_FORMATION	GOBP_TUBE_FORMATION		169	-0.3758215	-1.4836761	0.004608295	0.123665616	1.0	4392	tags=31%, list=20%, signal=39%	
GOBP_CIRCULATORY_SYSTEM_PROCESS	GOBP_CIRCULATORY_SYSTEM_PROCESS		500	-0.34926453	-1.4833105	0.0	0.12391332	1.0	4123	tags=31%, list=18%, signal=37%	
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		131	-0.38415104	-1.4829603	0.007290401	0.12416788	1.0	5779	tags=42%, list=26%, signal=56%	
GOBP_BLASTODERM_SEGMENTATION	GOBP_BLASTODERM_SEGMENTATION		26	-0.50293493	-1.4827728	0.032163743	0.12419659	1.0	2991	tags=35%, list=13%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION		25	-0.51216215	-1.4824927	0.034277197	0.12435185	1.0	6559	tags=64%, list=29%, signal=90%	
GOBP_OOCYTE_MATURATION	GOBP_OOCYTE_MATURATION		33	-0.47933272	-1.4824704	0.03188406	0.12422242	1.0	4151	tags=39%, list=19%, signal=48%	
JACKSON_DNMT1_TARGETS_DN	JACKSON_DNMT1_TARGETS_DN		22	-0.51415485	-1.4812866	0.050445102	0.1252934	1.0	4943	tags=45%, list=22%, signal=58%	
GOBP_AORTA_DEVELOPMENT	GOBP_AORTA_DEVELOPMENT		68	-0.41662973	-1.4812326	0.014267186	0.12520488	1.0	6161	tags=53%, list=28%, signal=73%	
GOBP_REGULATION_OF_TUBE_SIZE	GOBP_REGULATION_OF_TUBE_SIZE		162	-0.37293345	-1.4810207	0.003508772	0.12526602	1.0	4641	tags=37%, list=21%, signal=46%	
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN		64	-0.4270432	-1.4809842	0.015810277	0.12514473	1.0	4075	tags=42%, list=18%, signal=51%	
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		20	-0.53516704	-1.4808025	0.032983508	0.12519203	1.0	5898	tags=55%, list=26%, signal=75%	
GOBP_MOLTING_CYCLE	GOBP_MOLTING_CYCLE		121	-0.38952392	-1.4795399	0.004819277	0.12638378	1.0	4927	tags=36%, list=22%, signal=46%	
GOBP_RETINAL_CONE_CELL_DIFFERENTIATION	GOBP_RETINAL_CONE_CELL_DIFFERENTIATION		15	-0.5751041	-1.47935	0.034379672	0.1264249	1.0	5063	tags=47%, list=23%, signal=60%	
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS	GOBP_TERPENOID_BIOSYNTHETIC_PROCESS		17	-0.55189925	-1.4787854	0.0311042	0.12691528	1.0	2962	tags=35%, list=13%, signal=41%	
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS		68	-0.42306194	-1.4784478	0.018181818	0.12711023	1.0	3841	tags=32%, list=17%, signal=39%	
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION		18	-0.553197	-1.4783707	0.045454547	0.12703426	1.0	4726	tags=33%, list=21%, signal=42%	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		49	-0.44896337	-1.4768364	0.02422611	0.1284673	1.0	5996	tags=49%, list=27%, signal=67%	
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		55	-0.43906692	-1.4768035	0.014745308	0.12833992	1.0	4124	tags=36%, list=18%, signal=44%	
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY		26	-0.5016054	-1.4766823	0.047477745	0.12832688	1.0	4933	tags=35%, list=22%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		205	-0.36543068	-1.4764242	0.0022148394	0.12847434	1.0	4075	tags=34%, list=18%, signal=41%	
LANDIS_ERBB2_BREAST_TUMORS_65_DN	LANDIS_ERBB2_BREAST_TUMORS_65_DN		38	-0.47133237	-1.4764035	0.031383738	0.12834406	1.0	2787	tags=26%, list=12%, signal=30%	
GOBP_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_REGULATION_OF_CILIUM_ASSEMBLY		73	-0.40755445	-1.4762853	0.0154639175	0.12832017	1.0	4586	tags=33%, list=20%, signal=41%	
GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS		53	-0.43665016	-1.4757466	0.026773762	0.12875214	1.0	3201	tags=30%, list=14%, signal=35%	
CHR7C	CHR7C		58	-0.4343224	-1.4756043	0.029562982	0.1287439	1.0	6609	tags=45%, list=30%, signal=63%	
GOBP_MUSCLE_CELL_DIFFERENTIATION	GOBP_MUSCLE_CELL_DIFFERENTIATION		430	-0.34834823	-1.4753263	0.0	0.12888908	1.0	4813	tags=32%, list=22%, signal=40%	
CHR4C5	CHR4C5		29	-0.49375775	-1.4749055	0.048433047	0.12918779	1.0	5056	tags=48%, list=23%, signal=62%	
GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION		31	-0.47907168	-1.4736701	0.047058824	0.13035758	1.0	2734	tags=29%, list=12%, signal=33%	
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION		45	-0.45612183	-1.4731613	0.025745258	0.13073623	1.0	3905	tags=38%, list=17%, signal=46%	
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		237	-0.36016268	-1.4730746	0.0032751092	0.13068508	1.0	4276	tags=29%, list=19%, signal=36%	
GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		21	-0.52615577	-1.472973	0.047169812	0.13065267	1.0	3797	tags=43%, list=17%, signal=52%	
YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP	YAO_HOXA10_TARGETS_VIA_PROGESTERONE_UP		75	-0.41279075	-1.4719707	0.015037594	0.13160089	1.0	3284	tags=33%, list=15%, signal=39%	
CHR2G1	CHR2G1		37	-0.46899527	-1.4706378	0.032857142	0.13293825	1.0	3339	tags=27%, list=15%, signal=32%	
GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY		34	-0.47588402	-1.4705721	0.03102962	0.13285676	1.0	4222	tags=35%, list=19%, signal=43%	
HEVNER_CORTEX_COMMITTED_TO_CALLOSAL_PROJECTION_NEURON_FATE	HEVNER_CORTEX_COMMITTED_TO_CALLOSAL_PROJECTION_NEURON_FATE		21	-0.5223265	-1.4699209	0.058208954	0.13344021	1.0	2304	tags=33%, list=10%, signal=37%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_SYNAPSE		28	-0.50278896	-1.4693519	0.035555556	0.13394307	1.0	4203	tags=36%, list=19%, signal=44%	
GOBP_POSTSYNAPSE_ORGANIZATION	GOBP_POSTSYNAPSE_ORGANIZATION		246	-0.35877696	-1.4692163	0.0021762785	0.13393469	1.0	5374	tags=35%, list=24%, signal=45%	
MCCLUNG_DELTA_FOSB_TARGETS_2WK	MCCLUNG_DELTA_FOSB_TARGETS_2WK		49	-0.44376913	-1.4688495	0.033068784	0.13420017	1.0	6321	tags=45%, list=28%, signal=62%	
HEVNER_SUBVENTRICULAR_ZONE_AND_UP_NEURON_FATE_COMMITTED_CELLS	HEVNER_SUBVENTRICULAR_ZONE_AND_UP_NEURON_FATE_COMMITTED_CELLS		48	-0.44645128	-1.4687583	0.017783858	0.13413613	1.0	6971	tags=52%, list=31%, signal=75%	
GOCC_VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX	GOCC_VOLTAGE_GATED_POTASSIUM_CHANNEL_COMPLEX		69	-0.41757718	-1.4686975	0.022339027	0.13405633	1.0	2424	tags=23%, list=11%, signal=26%	
GOBP_GASTRULATION	GOBP_GASTRULATION		163	-0.37122038	-1.4685953	0.0056561087	0.13400435	1.0	3094	tags=24%, list=14%, signal=28%	
GOBP_CELL_FATE_COMMITMENT	GOBP_CELL_FATE_COMMITMENT		246	-0.3636775	-1.4684907	0.0	0.1339516	1.0	4684	tags=33%, list=21%, signal=41%	
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY	GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY		18	-0.5552213	-1.4682987	0.06260032	0.13400757	1.0	8466	tags=83%, list=38%, signal=134%	
GOBP_SYNAPTIC_MEMBRANE_ADHESION	GOBP_SYNAPTIC_MEMBRANE_ADHESION		33	-0.47366366	-1.4681499	0.04366197	0.13400762	1.0	3867	tags=42%, list=17%, signal=51%	
CHR7F5	CHR7F5		101	-0.3961512	-1.4680871	0.013480392	0.13393013	1.0	7096	tags=51%, list=32%, signal=75%	
GOBP_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_ENDOTHELIAL_CELL_PROLIFERATION		160	-0.37423986	-1.4680153	0.0068259384	0.13385361	1.0	2951	tags=28%, list=13%, signal=31%	
GOBP_REPLACEMENT_OSSIFICATION	GOBP_REPLACEMENT_OSSIFICATION		36	-0.4666224	-1.4675303	0.038997214	0.1342627	1.0	3861	tags=42%, list=17%, signal=50%	
GOBP_CORONARY_VASCULATURE_DEVELOPMENT	GOBP_CORONARY_VASCULATURE_DEVELOPMENT		72	-0.4143067	-1.4675122	0.017060367	0.13412784	1.0	5206	tags=42%, list=23%, signal=54%	
REACTOME_O_LINKED_GLYCOSYLATION	REACTOME_O_LINKED_GLYCOSYLATION		89	-0.3978267	-1.467438	0.019035533	0.13406713	1.0	4553	tags=36%, list=20%, signal=45%	
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS		31	-0.48909453	-1.4667914	0.03660322	0.13464405	1.0	3706	tags=35%, list=17%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		97	-0.39378145	-1.4665966	0.013414634	0.13468206	1.0	4822	tags=36%, list=22%, signal=46%	
GOMF_GATED_CHANNEL_ACTIVITY	GOMF_GATED_CHANNEL_ACTIVITY		270	-0.35593593	-1.4655524	0.0	0.13566239	1.0	5728	tags=39%, list=26%, signal=52%	
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS		63	-0.42235184	-1.4654531	0.025198938	0.13562343	1.0	5517	tags=48%, list=25%, signal=63%	
NABA_SECRETED_FACTORS	NABA_SECRETED_FACTORS		249	-0.3591384	-1.4650904	0.0021834061	0.13588685	1.0	4404	tags=39%, list=20%, signal=48%	
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN	JOHANSSON_GLIOMAGENESIS_BY_PDGFB_DN		22	-0.5223323	-1.4647853	0.060790274	0.13607208	1.0	2709	tags=36%, list=12%, signal=41%	
GOBP_FERTILIZATION	GOBP_FERTILIZATION		150	-0.3743673	-1.46449	0.005793743	0.13620602	1.0	3881	tags=23%, list=17%, signal=28%	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT		33	-0.4762937	-1.4640441	0.042459738	0.13657229	1.0	7164	tags=48%, list=32%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE		60	-0.42812958	-1.4634355	0.020435967	0.13708869	1.0	4276	tags=35%, list=19%, signal=43%	
GOCC_SODIUM_CHANNEL_COMPLEX	GOCC_SODIUM_CHANNEL_COMPLEX		23	-0.52205634	-1.4631745	0.043026708	0.13721207	1.0	5076	tags=52%, list=23%, signal=67%	
GOBP_REGULATION_OF_FEEDING_BEHAVIOR	GOBP_REGULATION_OF_FEEDING_BEHAVIOR		32	-0.48041168	-1.4629399	0.04964539	0.13731542	1.0	4916	tags=38%, list=22%, signal=48%	
GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN	GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN		25	-0.5141575	-1.4626175	0.046852123	0.13750777	1.0	4148	tags=36%, list=19%, signal=44%	
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION		26	-0.5000735	-1.4622169	0.0456621	0.13783042	1.0	4615	tags=42%, list=21%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		72	-0.41361272	-1.4621245	0.018158237	0.13778268	1.0	4276	tags=33%, list=19%, signal=41%	
LEE_AGING_MUSCLE_DN	LEE_AGING_MUSCLE_DN		39	-0.45826593	-1.46178	0.031680442	0.13799256	1.0	2466	tags=23%, list=11%, signal=26%	
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE		86	-0.40070206	-1.4616652	0.014012739	0.13798223	1.0	7692	tags=49%, list=34%, signal=74%	
GOBP_BONE_GROWTH	GOBP_BONE_GROWTH		34	-0.4707774	-1.4614651	0.03380282	0.13806213	1.0	4641	tags=50%, list=21%, signal=63%	
GOBP_GENITALIA_DEVELOPMENT	GOBP_GENITALIA_DEVELOPMENT		39	-0.4556633	-1.4601457	0.034188036	0.139369	1.0	2195	tags=28%, list=10%, signal=31%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		66	-0.4179733	-1.4593533	0.027814569	0.14008762	1.0	4151	tags=38%, list=19%, signal=46%	
GOMF_LIGAND_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	GOMF_LIGAND_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY		84	-0.40222555	-1.459326	0.013819096	0.13995422	1.0	5728	tags=42%, list=26%, signal=56%	
GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE		26	-0.4941993	-1.4589684	0.04927536	0.14020386	1.0	2079	tags=38%, list=9%, signal=42%	
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION		23	-0.49464086	-1.4580334	0.056463595	0.14109947	1.0	2251	tags=30%, list=10%, signal=34%	
