NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY		22	0.6247135	2.008027	0.0	0.001608613	0.436	3861	tags=45%, list=17%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		29	0.5872313	2.0079486	0.0	0.0016090535	0.436	3338	tags=55%, list=15%, signal=65%	
GOBP_INTERLEUKIN_2_PRODUCTION	GOBP_INTERLEUKIN_2_PRODUCTION		72	0.47842568	2.0056462	0.0	0.0016618875	0.441	2076	tags=38%, list=9%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS		50	0.51842123	2.0056026	0.0	0.001659303	0.441	2699	tags=34%, list=12%, signal=39%	
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS		64	0.49446353	2.0054924	0.0	0.0016596036	0.442	6517	tags=55%, list=29%, signal=77%	
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE		17	0.6626194	2.0049405	0.005952381	0.0016773327	0.444	2203	tags=53%, list=10%, signal=59%	
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS		70	0.4800525	2.0044515	0.0	0.0016833895	0.445	1106	tags=31%, list=5%, signal=33%	
GOCC_HISTONE_ACETYLTRANSFERASE_COMPLEX	GOCC_HISTONE_ACETYLTRANSFERASE_COMPLEX		86	0.47245535	2.0043128	0.0	0.0016867083	0.447	6299	tags=53%, list=28%, signal=74%	
GOMF_RNA_EXONUCLEASE_ACTIVITY	GOMF_RNA_EXONUCLEASE_ACTIVITY		34	0.558713	2.003553	0.0	0.0016984801	0.449	5151	tags=56%, list=23%, signal=72%	
GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS		79	0.47221008	2.0022292	0.0	0.0017247074	0.454	7830	tags=71%, list=35%, signal=109%	
BIOCARTA_HCMV_PATHWAY	BIOCARTA_HCMV_PATHWAY		17	0.6748498	2.0019617	0.0	0.0017277229	0.455	4111	tags=59%, list=18%, signal=72%	
GOBP_MATURE_B_CELL_DIFFERENTIATION	GOBP_MATURE_B_CELL_DIFFERENTIATION		40	0.53866667	2.001702	0.0	0.001725069	0.455	3235	tags=48%, list=14%, signal=55%	
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION		242	0.40412053	2.0010004	0.0	0.001739631	0.459	6421	tags=48%, list=29%, signal=67%	
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS	REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS		16	0.67675185	2.0009868	0.0	0.0017398912	0.459	2076	tags=56%, list=9%, signal=62%	
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS		154	0.411689	1.9992098	0.0	0.0017945841	0.47	2883	tags=35%, list=13%, signal=40%	
GOMF_5_3_EXONUCLEASE_ACTIVITY	GOMF_5_3_EXONUCLEASE_ACTIVITY		19	0.65009904	1.99371	0.0	0.0019743426	0.505	6647	tags=68%, list=30%, signal=97%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		25	0.5980427	1.9937056	0.0	0.001971333	0.505	4270	tags=64%, list=19%, signal=79%	
GOMF_EXONUCLEASE_ACTIVITY	GOMF_EXONUCLEASE_ACTIVITY		74	0.46762612	1.9929756	0.0	0.0019796873	0.506	6939	tags=62%, list=31%, signal=90%	
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS		35	0.5556822	1.9901415	0.0	0.002045492	0.519	3243	tags=51%, list=14%, signal=60%	
BIOCARTA_BARRESTIN_SRC_PATHWAY	BIOCARTA_BARRESTIN_SRC_PATHWAY		17	0.67779595	1.9896585	0.0	0.0020537295	0.521	2202	tags=47%, list=10%, signal=52%	
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION		223	0.40068364	1.9879104	0.0	0.00209283	0.528	2230	tags=30%, list=10%, signal=34%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION		22	0.63631004	1.9864966	0.0	0.002137784	0.535	1542	tags=36%, list=7%, signal=39%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES		73	0.4727674	1.9850024	0.0	0.002157061	0.54	7613	tags=60%, list=34%, signal=91%	
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	REACTOME_REGULATION_OF_SIGNALING_BY_CBL		22	0.6111364	1.9846705	0.0	0.0021538073	0.54	2609	tags=41%, list=12%, signal=46%	
GOCC_ENDOCYTIC_VESICLE	GOCC_ENDOCYTIC_VESICLE		201	0.40317816	1.9837937	0.0	0.0021674503	0.542	3546	tags=37%, list=16%, signal=43%	
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL		48	0.5064881	1.9829224	0.0	0.0021896535	0.545	4270	tags=50%, list=19%, signal=62%	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY		17	0.6744847	1.982434	0.0	0.0021947576	0.546	2076	tags=47%, list=9%, signal=52%	
WP_IL_6_SIGNALING_PATHWAY	WP_IL_6_SIGNALING_PATHWAY		99	0.44743162	1.9817672	0.0	0.0022054706	0.548	2333	tags=29%, list=10%, signal=33%	
GOBP_REGULATORY_NCRNA_MEDIATED_GENE_SILENCING	GOBP_REGULATORY_NCRNA_MEDIATED_GENE_SILENCING		127	0.43332884	1.981571	0.0	0.0022077612	0.549	5821	tags=47%, list=26%, signal=63%	
REACTOME_NEGATIVE_REGULATION_OF_FLT3	REACTOME_NEGATIVE_REGULATION_OF_FLT3		15	0.68918777	1.9814737	0.0	0.002204461	0.549	2264	tags=40%, list=10%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		58	0.49198496	1.9814478	0.0	0.0022040366	0.549	2705	tags=41%, list=12%, signal=47%	
VANASSE_BCL2_TARGETS_DN	VANASSE_BCL2_TARGETS_DN		61	0.49441487	1.9811778	0.0	0.0022119815	0.551	2310	tags=36%, list=10%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION		36	0.54831856	1.9807225	0.0	0.0022144776	0.552	1704	tags=42%, list=8%, signal=45%	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		15	0.6774005	1.9783736	0.002915452	0.0022998208	0.566	728	tags=33%, list=3%, signal=34%	
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS		34	0.54986	1.9779404	0.0	0.0023019125	0.568	2609	tags=44%, list=12%, signal=50%	
GOBP_RESPIRATORY_BURST	GOBP_RESPIRATORY_BURST		27	0.5885135	1.9754486	0.0	0.0023700965	0.583	2138	tags=41%, list=10%, signal=45%	
GOBP_PROTEIN_POLYUBIQUITINATION	GOBP_PROTEIN_POLYUBIQUITINATION		241	0.39719662	1.9753722	0.0	0.0023665905	0.583	4976	tags=38%, list=22%, signal=48%	
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH		28	0.58165044	1.9749669	0.0	0.0023770526	0.585	2988	tags=50%, list=13%, signal=58%	
GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS		60	0.49762636	1.9748231	0.0	0.002384517	0.586	7830	tags=73%, list=35%, signal=112%	
GOCC_SMALL_SUBUNIT_PROCESSOME	GOCC_SMALL_SUBUNIT_PROCESSOME		75	0.46634468	1.9746532	0.0	0.0023837015	0.586	7090	tags=53%, list=32%, signal=78%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		33	0.554854	1.9737446	0.0032894737	0.0023938962	0.588	2844	tags=48%, list=13%, signal=55%	
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS		71	0.4704121	1.9735683	0.0	0.002393252	0.589	3826	tags=44%, list=17%, signal=52%	
BIOCARTA_MAPK_PATHWAY	BIOCARTA_MAPK_PATHWAY		76	0.47272485	1.9733675	0.0	0.0023980555	0.59	3245	tags=42%, list=15%, signal=49%	
GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		407	0.3767022	1.9733375	0.0	0.0023945444	0.59	2749	tags=28%, list=12%, signal=31%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM		62	0.47993588	1.96824	0.0	0.0025328035	0.617	3499	tags=37%, list=16%, signal=44%	
REACTOME_REGULATION_OF_RAS_BY_GAPS	REACTOME_REGULATION_OF_RAS_BY_GAPS		67	0.47654545	1.968188	0.0	0.002529106	0.617	5440	tags=52%, list=24%, signal=69%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION		43	0.51740044	1.9680045	0.0	0.0025280728	0.618	2076	tags=35%, list=9%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		23	0.603337	1.9668663	0.0	0.002557116	0.621	3235	tags=61%, list=14%, signal=71%	
GOCC_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_ENDOCYTIC_VESICLE_MEMBRANE		43	0.5214989	1.9653637	0.0	0.0025991295	0.629	2046	tags=33%, list=9%, signal=36%	
BOYLAN_MULTIPLE_MYELOMA_D_DN	BOYLAN_MULTIPLE_MYELOMA_D_DN		82	0.4634005	1.9637728	0.0	0.0026734401	0.641	2399	tags=37%, list=11%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION		41	0.5273451	1.9637192	0.0	0.0026695656	0.641	4615	tags=63%, list=21%, signal=80%	
GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		44	0.51648736	1.9628233	0.0	0.002698362	0.65	1857	tags=39%, list=8%, signal=42%	
GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING	GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING		64	0.48206696	1.9620143	0.0	0.002718874	0.653	3119	tags=39%, list=14%, signal=45%	
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT		23	0.6127779	1.9616761	0.0031055901	0.002730977	0.653	3317	tags=52%, list=15%, signal=61%	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		89	0.45268372	1.9607155	0.0	0.0027621745	0.656	4363	tags=44%, list=19%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION		15	0.68210477	1.9603963	0.0	0.0027717182	0.658	2012	tags=60%, list=9%, signal=66%	
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION		16	0.66866755	1.9576474	0.0	0.0028531698	0.666	1413	tags=38%, list=6%, signal=40%	
CHR6F2	CHR6F2		58	0.4898218	1.955795	0.0	0.0029160697	0.673	2838	tags=33%, list=13%, signal=37%	
GOMF_NUCLEASE_ACTIVITY	GOMF_NUCLEASE_ACTIVITY		184	0.40189323	1.955614	0.0	0.0029251846	0.677	6714	tags=49%, list=30%, signal=70%	
GOBP_MRNA_PROCESSING	GOBP_MRNA_PROCESSING		465	0.36342084	1.9553739	0.0	0.0029343364	0.678	7213	tags=53%, list=32%, signal=77%	
GOBP_PROTEIN_TARGETING_TO_VACUOLE	GOBP_PROTEIN_TARGETING_TO_VACUOLE		45	0.5143907	1.9538834	0.003773585	0.0029806413	0.688	5292	tags=49%, list=24%, signal=64%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION		191	0.40428066	1.9532627	0.0	0.002992029	0.691	1858	tags=28%, list=8%, signal=31%	
GOBP_MACROPHAGE_CHEMOTAXIS	GOBP_MACROPHAGE_CHEMOTAXIS		42	0.5186481	1.953019	0.0	0.0029956137	0.693	2025	tags=38%, list=9%, signal=42%	
GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	GOBP_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION		82	0.4574709	1.9523776	0.0	0.00302319	0.696	1489	tags=29%, list=7%, signal=31%	
GOMF_14_3_3_PROTEIN_BINDING	GOMF_14_3_3_PROTEIN_BINDING		45	0.5066643	1.9514443	0.0	0.0030348431	0.699	1025	tags=24%, list=5%, signal=26%	
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX	REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX		80	0.4584231	1.9505527	0.0	0.003059839	0.705	6517	tags=54%, list=29%, signal=76%	
ABBUD_LIF_SIGNALING_1_UP	ABBUD_LIF_SIGNALING_1_UP		39	0.52066463	1.9497136	0.0	0.0030765925	0.705	2147	tags=38%, list=10%, signal=42%	
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE		34	0.5426066	1.9496263	0.0	0.0030801645	0.706	3888	tags=44%, list=17%, signal=53%	
GOBP_TYPE_2_IMMUNE_RESPONSE	GOBP_TYPE_2_IMMUNE_RESPONSE		44	0.5280257	1.9484696	0.0	0.0031127222	0.71	1252	tags=32%, list=6%, signal=34%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY		47	0.49810758	1.9479557	0.004255319	0.003132129	0.713	7157	tags=77%, list=32%, signal=112%	
GOMF_IMMUNOGLOBULIN_BINDING	GOMF_IMMUNOGLOBULIN_BINDING		19	0.64719707	1.94693	0.0	0.00315973	0.716	1489	tags=47%, list=7%, signal=51%	
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		86	0.4395091	1.9458889	0.0	0.0031894306	0.722	7208	tags=62%, list=32%, signal=91%	
BIOCARTA_FCER1_PATHWAY	BIOCARTA_FCER1_PATHWAY		36	0.5248216	1.9438612	0.0	0.0032529626	0.728	2609	tags=36%, list=12%, signal=41%	
GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX	GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX		39	0.5362598	1.9428521	0.0	0.0032720428	0.732	6893	tags=59%, list=31%, signal=85%	
GOBP_OSTEOCLAST_DIFFERENTIATION	GOBP_OSTEOCLAST_DIFFERENTIATION		123	0.42433077	1.9428245	0.0	0.0032674603	0.732	3061	tags=37%, list=14%, signal=43%	
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS	GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS		361	0.3772111	1.9427766	0.0	0.0032655448	0.733	4316	tags=40%, list=19%, signal=49%	
GOMF_BH_DOMAIN_BINDING	GOMF_BH_DOMAIN_BINDING		18	0.65340805	1.9422449	0.0	0.0032740312	0.736	1773	tags=44%, list=8%, signal=48%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS		104	0.44069913	1.9419154	0.0	0.0032799912	0.737	7090	tags=53%, list=32%, signal=77%	
GOBP_SNRNA_METABOLIC_PROCESS	GOBP_SNRNA_METABOLIC_PROCESS		49	0.5060009	1.939069	0.0	0.0033691106	0.749	8402	tags=73%, list=38%, signal=117%	
BIOCARTA_TOLL_PATHWAY	BIOCARTA_TOLL_PATHWAY		24	0.5903122	1.9386789	0.0	0.0033722415	0.751	4484	tags=54%, list=20%, signal=68%	
GOBP_CELL_CHEMOTAXIS	GOBP_CELL_CHEMOTAXIS		282	0.38837487	1.9384639	0.0	0.0033754068	0.753	2107	tags=30%, list=9%, signal=33%	
GOBP_FC_RECEPTOR_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_SIGNALING_PATHWAY		18	0.6432965	1.9373353	0.0	0.0034042948	0.757	2076	tags=39%, list=9%, signal=43%	
GOBP_MATURATION_OF_LSU_RRNA	GOBP_MATURATION_OF_LSU_RRNA		30	0.5558244	1.9369625	0.0	0.0034124875	0.758	5996	tags=53%, list=27%, signal=73%	
HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS		156	0.41237378	1.9369577	0.0	0.0034077675	0.758	3493	tags=38%, list=16%, signal=45%	
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES		21	0.627975	1.9355749	0.003125	0.0034576252	0.764	2031	tags=43%, list=9%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS		22	0.5991979	1.9336884	0.0031055901	0.0035278741	0.769	1461	tags=27%, list=7%, signal=29%	
GOBP_CELLULAR_SENESCENCE	GOBP_CELLULAR_SENESCENCE		85	0.44799677	1.9322633	0.0	0.003592045	0.775	4637	tags=44%, list=21%, signal=55%	
GOMF_PROTEIN_SERINE_THREONINE_KINASE_BINDING	GOMF_PROTEIN_SERINE_THREONINE_KINASE_BINDING		21	0.6157379	1.9303997	0.0029325513	0.0036309334	0.78	3122	tags=43%, list=14%, signal=50%	
GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		55	0.491231	1.9295849	0.0	0.0036591012	0.783	3590	tags=45%, list=16%, signal=54%	
GOBP_MACROPHAGE_MIGRATION	GOBP_MACROPHAGE_MIGRATION		62	0.47046715	1.9294393	0.0	0.0036643413	0.784	2025	tags=32%, list=9%, signal=35%	
HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP	HOFFMANN_SMALL_PRE_BII_TO_IMMATURE_B_LYMPHOCYTE_UP		62	0.481745	1.9294103	0.0	0.003664299	0.784	2470	tags=39%, list=11%, signal=43%	
GOBP_GRANULOCYTE_ACTIVATION	GOBP_GRANULOCYTE_ACTIVATION		42	0.521416	1.9283531	0.0	0.0037074396	0.789	4367	tags=50%, list=20%, signal=62%	
MP_INCREASED_TUMOR_GROWTH_SIZE	MP_INCREASED_TUMOR_GROWTH_SIZE		48	0.50667536	1.927571	0.0034364262	0.0037381968	0.791	1709	tags=33%, list=8%, signal=36%	
GOBP_LIPID_STORAGE	GOBP_LIPID_STORAGE		90	0.44222513	1.9264227	0.0	0.0037865224	0.795	2136	tags=29%, list=10%, signal=32%	
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS		65	0.46063328	1.9262737	0.0	0.003786525	0.797	6517	tags=57%, list=29%, signal=80%	
GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS		24	0.5933794	1.9261911	0.0	0.003786382	0.798	3968	tags=50%, list=18%, signal=61%	
GOBP_ACUTE_PHASE_RESPONSE	GOBP_ACUTE_PHASE_RESPONSE		31	0.5509386	1.9243516	0.0035211267	0.0038801117	0.806	1412	tags=32%, list=6%, signal=34%	
GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING		178	0.39748433	1.9231257	0.0	0.0039080605	0.807	4070	tags=33%, list=18%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION		19	0.6133573	1.9223286	0.003058104	0.0039356165	0.808	1429	tags=47%, list=6%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		60	0.4763467	1.9219402	0.0	0.003945329	0.809	2893	tags=40%, list=13%, signal=46%	
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		36	0.532342	1.9214914	0.0	0.003950137	0.809	2203	tags=42%, list=10%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		49	0.4896997	1.9196973	0.0	0.004035518	0.816	3400	tags=45%, list=15%, signal=53%	
GOMF_3_5_EXONUCLEASE_ACTIVITY	GOMF_3_5_EXONUCLEASE_ACTIVITY		46	0.5050799	1.9177684	0.0	0.004120468	0.821	7323	tags=70%, list=33%, signal=103%	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION		57	0.4800904	1.9173154	0.0	0.0041400455	0.824	1747	tags=33%, list=8%, signal=36%	
GOCC_INO80_TYPE_COMPLEX	GOCC_INO80_TYPE_COMPLEX		27	0.5613767	1.9168432	0.0	0.0041547595	0.826	7035	tags=63%, list=31%, signal=92%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		278	0.37801704	1.916347	0.0	0.0041815257	0.828	7712	tags=59%, list=34%, signal=88%	
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION		342	0.37052912	1.9140229	0.0	0.0043087276	0.838	5546	tags=38%, list=25%, signal=49%	
GOBP_EOSINOPHIL_CHEMOTAXIS	GOBP_EOSINOPHIL_CHEMOTAXIS		20	0.61696994	1.9135166	0.002688172	0.0043279934	0.84	1173	tags=40%, list=5%, signal=42%	
GOBP_MOVEMENT_IN_HOST	GOBP_MOVEMENT_IN_HOST		103	0.43099084	1.9115793	0.0	0.004399893	0.847	4588	tags=41%, list=21%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		71	0.4559871	1.9113586	0.0	0.0044063884	0.848	4615	tags=56%, list=21%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION		30	0.55131936	1.9106678	0.0031847134	0.004442645	0.852	2279	tags=33%, list=10%, signal=37%	
GOBP_REGULATION_OF_PLATELET_ACTIVATION	GOBP_REGULATION_OF_PLATELET_ACTIVATION		39	0.5136527	1.9100125	0.0	0.004466338	0.855	2750	tags=51%, list=12%, signal=58%	
GOCC_RIBONUCLEOPROTEIN_GRANULE	GOCC_RIBONUCLEOPROTEIN_GRANULE		247	0.37651086	1.9090849	0.0	0.0045025684	0.856	5821	tags=46%, list=26%, signal=62%	
WP_MRNA_PROCESSING	WP_MRNA_PROCESSING		437	0.35387495	1.9082694	0.0	0.0045362357	0.859	6979	tags=50%, list=31%, signal=72%	
GOCC_EXORIBONUCLEASE_COMPLEX	GOCC_EXORIBONUCLEASE_COMPLEX		23	0.5898212	1.9080615	0.00625	0.004545242	0.859	6027	tags=52%, list=27%, signal=71%	
GOBP_DETECTION_OF_CHEMICAL_STIMULUS	GOBP_DETECTION_OF_CHEMICAL_STIMULUS		77	0.4449517	1.907439	0.0	0.0045687547	0.862	1175	tags=21%, list=5%, signal=22%	
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING		33	0.5381958	1.906297	0.0	0.0046168654	0.864	2776	tags=36%, list=12%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION		31	0.54481786	1.9047856	0.0	0.004711695	0.871	2446	tags=45%, list=11%, signal=51%	
